"election_id","cand_id","n_posts","n_attacks_fb","gender","birthyear","incumbent","party.x","ltw_id","invited","participated","n_tweets","n_attacks_tw","prop_attacks_fb","prop_attacks_tw","invited_bin","participated_bin","any_posts_tweets","jahr","land","wahl","female","age","immigr","party.y","incumb","governing","lr_self","extr_self","lr_party","extr_party","lr_voters","extr_voters","dist_party","dist_voters","big5_extra","big5_agrea","big5_consc","big5_emot","big5_open","race_chance","race_close","media_diffic","media_impact","camp_personal","camp_time","camp_budget","camp_staff","camp_manager"
"ltw_be_2021",47,4,1,"male",1962,0,"AfD","AA517659",1,1,1,0,0.25,0,1,1,1,2021,11,111,0,59,0,3,0,0,0.7,0.4,0.7,0.4,0.7,0.4,0.625,0.571428571428571,0.833333333333333,0.5,0.866666666666667,0.25,0.75,0.5,0,0.5,0.75,0.7,15,"1.000 Euro bis unter 5.000 Euro",6,0
"ltw_be_2021",47,4,1,"male",1962,0,"AfD","AA517659",1,1,1,0,0.25,0,1,1,1,2021,11,111,0,59,0,3,0,0,0.7,0.4,0.7,0.4,0.7,0.4,0.625,0.571428571428571,0.833333333333333,0.5,0.866666666666667,0.25,0.75,0.5,0,0.5,0.75,0.7,15,"1.000 Euro bis unter 5.000 Euro",6,0
"ltw_be_2021",190,6,0,"male",1982,0,"Die PARTEI","FP371838",2,3,1,0,0,0,1,1,1,2021,11,111,0,39,0,8,0,0,0.2,0.6,0.1,0.8,0.2,0.6,0.6875,0.571428571428571,0.916666666666667,0.3125,0.333333333333333,0.125,0.6875,0,0.5,1,1,1,1,"Unter 1.000 Euro",1,NA
"ltw_be_2021",190,6,0,"male",1982,0,"Die PARTEI","FP371838",2,3,1,0,0,0,1,1,1,2021,11,111,0,39,0,8,0,0,0.2,0.6,0.1,0.8,0.2,0.6,0.6875,0.571428571428571,0.916666666666667,0.3125,0.333333333333333,0.125,0.6875,0,0.5,1,1,1,1,"Unter 1.000 Euro",1,NA
"ltw_be_2021",262,415,175,"male",1972,0,"FREIE WÄHLER","NP574992",2,0,303,0,0.421686746987952,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",262,415,175,"male",1972,0,"FREIE WÄHLER","NP574992",2,0,303,0,0.421686746987952,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",441,12,0,"female",1970,1,"AfD","AB737549",1,0,197,35,0,0.177664974619289,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",441,12,0,"female",1970,1,"AfD","AB737549",1,0,197,35,0,0.177664974619289,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",449,19,0,"female",1987,0,"CDU","CT365651",1,1,1,0,0,0,1,1,1,2021,11,111,1,34,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,10,"1.000 Euro bis unter 5.000 Euro",4,0
"ltw_be_2021",449,19,0,"female",1987,0,"CDU","CT365651",1,1,1,0,0,0,1,1,1,2021,11,111,1,34,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,10,"1.000 Euro bis unter 5.000 Euro",4,0
"ltw_be_2021",463,70,0,"female",1972,0,"SPD","VV411137",1,0,130,1,0,0.00769230769230769,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",463,70,0,"female",1972,0,"SPD","VV411137",1,0,130,1,0,0.00769230769230769,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",499,16,0,"male",1967,1,"AfD","AC175891",1,0,3778,657,0,0.173901535203812,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",499,16,0,"male",1967,1,"AfD","AC175891",1,0,3778,657,0,0.173901535203812,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",533,77,0,"male",1976,0,"FDP","LT985191",1,3,2,0,0,0,1,1,1,2021,11,111,0,45,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",533,77,0,"male",1976,0,"FDP","LT985191",1,3,2,0,0,0,1,1,1,2021,11,111,0,45,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",534,40,13,"male",1990,0,"SPD","VW168677",1,0,6498,733,0.325,0.112803939673746,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",534,40,13,"male",1990,0,"SPD","VW168677",1,0,6498,733,0.325,0.112803939673746,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",584,19,1,"male",1964,0,"CDU","CT392243",1,0,1,0,0.0526315789473684,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",584,19,1,"male",1964,0,"CDU","CT392243",1,0,1,0,0.0526315789473684,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",630,61,3,"female",1962,0,"CDU","CT986135",1,0,71,8,0.0491803278688525,0.112676056338028,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",630,61,3,"female",1962,0,"CDU","CT986135",1,0,71,8,0.0491803278688525,0.112676056338028,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",709,2,0,"female",1989,0,"Die PARTEI","FQ145427",1,0,89,5,0,0.0561797752808989,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",709,2,0,"female",1989,0,"Die PARTEI","FQ145427",1,0,89,5,0,0.0561797752808989,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",888,85,2,"female",1967,1,"SPD","VW541892",1,0,6784,267,0.0235294117647059,0.0393573113207547,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",888,85,2,"female",1967,1,"SPD","VW541892",1,0,6784,267,0.0235294117647059,0.0393573113207547,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",949,30,0,"female",1990,0,"Volt","ZU616314",2,0,570,11,0,0.0192982456140351,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",949,30,0,"female",1990,0,"Volt","ZU616314",2,0,570,11,0,0.0192982456140351,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1009,8,1,"female",1968,0,"DIE LINKE","SL734681",1,2,130761,5198,0.125,0.0397519137969272,1,1,1,2021,11,111,1,53,0,5,0,1,0.1,0.8,0.2,0.6,0.4,0.2,0.5625,0.357142857142857,0.75,0.5625,0.6,0.375,0.8125,0.25,1,0.75,0.5,0,16,"1.000 Euro bis unter 5.000 Euro",3,0
"ltw_be_2021",1009,8,1,"female",1968,0,"DIE LINKE","SL734681",1,2,130761,5198,0.125,0.0397519137969272,1,1,1,2021,11,111,1,53,0,5,0,1,0.1,0.8,0.2,0.6,0.4,0.2,0.5625,0.357142857142857,0.75,0.5625,0.6,0.375,0.8125,0.25,1,0.75,0.5,0,16,"1.000 Euro bis unter 5.000 Euro",3,0
"ltw_be_2021",1016,6,1,"female",1987,0,"DIE LINKE","SL827228",1,6,126,5,0.166666666666667,0.0396825396825397,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1016,6,1,"female",1987,0,"DIE LINKE","SL827228",1,6,126,5,0.166666666666667,0.0396825396825397,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1168,34,8,"male",1988,0,"AfD","AG624457",1,0,1,0,0.235294117647059,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1168,34,8,"male",1988,0,"AfD","AG624457",1,0,1,0,0.235294117647059,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1238,74,0,"male",1980,0,"SPD","VW737117",1,0,2301,235,0,0.10212950890917,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1238,74,0,"male",1980,0,"SPD","VW737117",1,0,2301,235,0,0.10212950890917,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1627,36,0,"female",1976,0,"SPD","VZ145462",1,0,77,2,0,0.025974025974026,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1627,36,0,"female",1976,0,"SPD","VZ145462",1,0,77,2,0,0.025974025974026,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1825,69,3,"female",1972,1,"AfD","AH249736",1,2,3112,587,0.0434782608695652,0.188624678663239,1,1,1,2021,11,111,1,49,0,3,1,0,0.5,0,0.7,0.4,0.5,0,0.5,0.571428571428571,0.75,0.625,0.866666666666667,0.5,0.8125,NA,0,0.5,1,0.2,60,"5.000 Euro bis unter 10.000 Euro",5,0
"ltw_be_2021",1825,69,3,"female",1972,1,"AfD","AH249736",1,2,3112,587,0.0434782608695652,0.188624678663239,1,1,1,2021,11,111,1,49,0,3,1,0,0.5,0,0.7,0.4,0.5,0,0.5,0.571428571428571,0.75,0.625,0.866666666666667,0.5,0.8125,NA,0,0.5,1,0.2,60,"5.000 Euro bis unter 10.000 Euro",5,0
"ltw_be_2021",1870,25,6,"male",1961,1,"AfD","AH413585",1,0,2141,499,0.24,0.233068659504904,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1870,25,6,"male",1961,1,"AfD","AH413585",1,0,2141,499,0.24,0.233068659504904,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1928,1,0,"male",2001,0,"Die PARTEI","FR621546",1,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1932,15,0,"male",1954,0,"MIETERPARTEI","UP786425",1,3,1,0,0,0,1,1,1,2021,11,111,0,67,NA,39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.5,NA,NA,NA,4,NA,NA,NA
"ltw_be_2021",1932,15,0,"male",1954,0,"MIETERPARTEI","UP786425",1,3,1,0,0,0,1,1,1,2021,11,111,0,67,NA,39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.5,NA,NA,NA,4,NA,NA,NA
"ltw_be_2021",1983,12,0,"male",1966,1,"AfD","AL117229",1,0,315,104,0,0.33015873015873,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1983,12,0,"male",1966,1,"AfD","AL117229",1,0,315,104,0,0.33015873015873,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1992,47,9,"male",1977,1,"SPD","WA226579",1,0,1282,205,0.191489361702128,0.15990639625585,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",1992,47,9,"male",1977,1,"SPD","WA226579",1,0,1282,205,0.191489361702128,0.15990639625585,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2038,83,0,"female",1978,0,"CDU","CX513479",1,2,1,0,0,0,1,1,1,2021,11,111,1,43,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.5,NA,NA,NA,35,NA,NA,NA
"ltw_be_2021",2038,83,0,"female",1978,0,"CDU","CX513479",1,2,1,0,0,0,1,1,1,2021,11,111,1,43,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.5,NA,NA,NA,35,NA,NA,NA
"ltw_be_2021",2114,29,1,"male",1974,0,"SPD","WA543743",1,0,1,0,0.0344827586206897,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2114,29,1,"male",1974,0,"SPD","WA543743",1,0,1,0,0.0344827586206897,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2169,54,2,"female",1975,1,"SPD","VY985137",1,0,107,1,0.037037037037037,0.00934579439252336,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2169,54,2,"female",1975,1,"SPD","VY985137",1,0,107,1,0.037037037037037,0.00934579439252336,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2223,20,2,"male",1954,0,"Die PARTEI","FR149218",1,1,332,42,0.1,0.126506024096386,1,1,1,2021,11,111,0,67,0,8,0,0,0,1,0,1,0,1,0.625,0.571428571428571,1,0.75,0.6,0.0625,0.75,0.5,1,0.5,1,0.5,10,"Unter 1.000 Euro",2,0
"ltw_be_2021",2223,20,2,"male",1954,0,"Die PARTEI","FR149218",1,1,332,42,0.1,0.126506024096386,1,1,1,2021,11,111,0,67,0,8,0,0,0,1,0,1,0,1,0.625,0.571428571428571,1,0.75,0.6,0.0625,0.75,0.5,1,0.5,1,0.5,10,"Unter 1.000 Euro",2,0
"ltw_be_2021",2382,21,0,"female",1959,0,"PIRATEN","VL453977",1,1,2929,62,0,0.0211676340047798,1,1,1,2021,11,111,1,62,1,11,0,0,0,1,0.2,0.6,0.1,0.8,0.5,0.5,1,0.4375,0.333333333333333,0.1875,0.5625,0,0,1,1,0.1,10,"Unter 1.000 Euro",2,0
"ltw_be_2021",2382,21,0,"female",1959,0,"PIRATEN","VL453977",1,1,2929,62,0,0.0211676340047798,1,1,1,2021,11,111,1,62,1,11,0,0,0,1,0.2,0.6,0.1,0.8,0.5,0.5,1,0.4375,0.333333333333333,0.1875,0.5625,0,0,1,1,0.1,10,"Unter 1.000 Euro",2,0
"ltw_be_2021",2493,86,32,"male",1983,1,"FDP","LW872646",1,0,9575,780,0.372093023255814,0.0814621409921671,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2493,86,32,"male",1983,1,"FDP","LW872646",1,0,9575,780,0.372093023255814,0.0814621409921671,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2504,54,1,"female",1966,1,"SPD","WC628188",1,0,1141,36,0.0185185185185185,0.0315512708150745,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2504,54,1,"female",1966,1,"SPD","WC628188",1,0,1141,36,0.0185185185185185,0.0315512708150745,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2641,64,2,"female",1961,1,"CDU","CZ261926",1,0,1,0,0.03125,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2641,64,2,"female",1961,1,"CDU","CZ261926",1,0,1,0,0.03125,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2679,20,0,"male",1987,0,"AfD","AL422761",1,2,849,108,0,0.127208480565371,1,1,1,2021,11,111,0,34,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.6875,0.466666666666667,0.3125,0.625,0,0.5,NA,NA,1,20,"10.000 bis unter 30.000 Euro",5,1
"ltw_be_2021",2679,20,0,"male",1987,0,"AfD","AL422761",1,2,849,108,0,0.127208480565371,1,1,1,2021,11,111,0,34,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.6875,0.466666666666667,0.3125,0.625,0,0.5,NA,NA,1,20,"10.000 bis unter 30.000 Euro",5,1
"ltw_be_2021",2773,71,3,"male",1968,1,"CDU","DC121636",1,0,1,0,0.0422535211267606,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2773,71,3,"male",1968,1,"CDU","DC121636",1,0,1,0,0.0422535211267606,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2945,31,5,"male",1964,1,"CDU","DC284759",1,0,998,140,0.161290322580645,0.140280561122244,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",2945,31,5,"male",1964,1,"CDU","DC284759",1,0,998,140,0.161290322580645,0.140280561122244,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3097,3,0,"male",1967,1,"SPD","WC771435",1,0,3,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3097,3,0,"male",1967,1,"SPD","WC771435",1,0,3,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3116,105,3,"male",1981,1,"SPD","WD292547",1,0,1,0,0.0285714285714286,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3116,105,3,"male",1981,1,"SPD","WD292547",1,0,1,0,0.0285714285714286,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3211,12,0,"male",1985,0,"FREIE WÄHLER","NV347796",1,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3380,49,0,"female",1971,0,"DIE LINKE","SQ378419",1,0,4007,104,0,0.0259545794858997,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3380,49,0,"female",1971,0,"DIE LINKE","SQ378419",1,0,4007,104,0,0.0259545794858997,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3383,49,4,"male",1962,0,NA,"LP363552",1,0,84,4,0.0816326530612245,0.0476190476190476,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3383,49,4,"male",1962,0,NA,"LP363552",1,0,84,4,0.0816326530612245,0.0476190476190476,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3449,22,0,"female",1980,0,"DIE LINKE","SQ496375",1,2,812,11,0,0.0135467980295567,1,1,1,2021,11,111,1,41,0,5,0,1,0,1,0.1,0.8,0.3,0.4,0.5625,0.357142857142857,0.916666666666667,0.625,0.666666666666667,0.5,0.75,1,1,1,0.75,1,50,"5.000 Euro bis unter 10.000 Euro",30,0
"ltw_be_2021",3449,22,0,"female",1980,0,"DIE LINKE","SQ496375",1,2,812,11,0,0.0135467980295567,1,1,1,2021,11,111,1,41,0,5,0,1,0,1,0.1,0.8,0.3,0.4,0.5625,0.357142857142857,0.916666666666667,0.625,0.666666666666667,0.5,0.75,1,1,1,0.75,1,50,"5.000 Euro bis unter 10.000 Euro",30,0
"ltw_be_2021",3583,142,38,"male",1979,1,"CDU","DD667974",1,0,3684,344,0.267605633802817,0.0933767643865364,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3583,142,38,"male",1979,1,"CDU","DD667974",1,0,3684,344,0.267605633802817,0.0933767643865364,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ltw_be_2021",3596,102,6,"female",1987,0,"CDU","DD728187",1,2,526,62,0.0588235294117647,0.11787072243346,1,1,1,2021,11,111,1,34,1,1,0,0,0.5,0,0.5,0,0.5,0,0.625,0.571428571428571,1,0.75,0.8,NA,0.5625,0,0,1,1,0,60,"1.000 Euro bis unter 5.000 Euro",3,0
"ltw_be_2021",3596,102,6,"female",1987,0,"CDU","DD728187",1,2,526,62,0.0588235294117647,0.11787072243346,1,1,1,2021,11,111,1,34,1,1,0,0,0.5,0,0.5,0,0.5,0,0.625,0.571428571428571,1,0.75,0.8,NA,0.5625,0,0,1,1,0,60,"1.000 Euro bis unter 5.000 Euro",3,0
